0,-1.41841,-0.786717,-1.5953,-3.02242,-1.13873,-1.33251,-1.45587,-1.24603,-1.48086,-1.81974,-0.750314,-2.12015,-2.44259,-1.17367,-2.75423,-1.82138,-1.62299,-2.38416,-2.21412,-1.74304,-1.96971,-1.73824,-1.43321,-2.51749,-2.37533
-1.41841,0,-1.28997,-1.67922,-3.53302,-1.53782,-0.817044,-1.49625,-1.10221,-1.36752,-2.13044,-1.34592,-1.95622,-2.82096,-1.84851,-3.36326,-2.83544,-1.64069,-3.45564,-3.2771,-1.64174,-2.98546,-1.66399,-0.98513,-2.96716,-2.26225
-0.786717,-1.28997,0,-1.59316,-3.11807,-1.10988,-1.21763,-1.4388,-1.13391,-1.43849,-1.79144,-0.731574,-2.09379,-2.51091,-1.21621,-2.86304,-1.96133,-1.61059,-2.54724,-2.36885,-1.6492,-2.10662,-1.71502,-1.30269,-2.59839,-2.36253
-1.5953,-1.67922,-1.59316,0,-2.17539,-2.19326,-1.49409,-0.816926,-2.01451,-0.922538,-3.02236,-1.61441,-1.07688,-1.53699,-2.27432,-2.07011,-2.67516,-0.74521,-2.95477,-2.95536,-2.74478,-2.88965,-0.83345,-2.04124,-1.67284,-1.24929
-3.02242,-3.53302,-3.11807,-2.17539,0,-3.73634,-3.3063,-2.36959,-3.78244,-2.55206,-4.57053,-3.10169,-2.21006,-1.15189,-3.60182,-0.922498,-3.23417,-2.23888,-2.93743,-3.19842,-4.51917,-3.4522,-2.27901,-3.89421,-1.03122,-2.0239
-1.13873,-1.53782,-1.10988,-2.19326,-3.73634,0,-1.5564,-2.01508,-1.07838,-1.99558,-1.24048,-1.09933,-2.72504,-3.14803,-0.951357,-3.44432,-1.9179,-2.2095,-2.6386,-2.36718,-1.23887,-1.99531,-2.31882,-1.30574,-3.22278,-3.01719
-1.33251,-0.817044,-1.21763,-1.49409,-3.3063,-1.5564,0,-1.31984,-1.17291,-1.20239,-2.21323,-1.27168,-1.78156,-2.60221,-1.82921,-3.14023,-2.73809,-1.45928,-3.31761,-3.16181,-1.77046,-2.8998,-1.48721,-1.10472,-2.74618,-2.07777
-1.45587,-1.49625,-1.4388,-0.816926,-2.36959,-2.01508,-1.31984,0,-1.81814,-0.810636,-2.82682,-1.4647,-1.1725,-1.71659,-2.12144,-2.24331,-2.61193,-0.810228,-2.95452,-2.92299,-2.53256,-2.81885,-0.886241,-1.84063,-1.85172,-1.38401
-1.24603,-1.10221,-1.13391,-2.01451,-3.78244,-1.07838,-1.17291,-1.81814,0,-1.7367,-1.54593,-1.16855,-2.43793,-3.11584,-1.39221,-3.54584,-2.43992,-2.00218,-3.14407,-2.90321,-1.17912,-2.54854,-2.07221,-0.871302,-3.22977,-2.7503
-1.48086,-1.36752,-1.43849,-0.922538,-2.55206,-1.99558,-1.20239,-0.810636,-1.7367,0,-2.79261,-1.47383,-1.18079,-1.87605,-2.14627,-2.4363,-2.73601,-0.885401,-3.1233,-3.07166,-2.4453,-2.93822,-0.910272,-1.72659,-2.02289,-1.41993
-1.81974,-2.13044,-1.79144,-3.02236,-4.57053,-1.24048,-2.21323,-2.82682,-1.54593,-2.79261,0,-1.77748,-3.57063,-4.00219,-1.31717,-4.25128,-2.21401,-3.0369,-3.01359,-2.66099,-1.16329,-2.20151,-3.14818,-1.73876,-4.06676,-3.87936
-0.750314,-1.34592,-0.731574,-1.61441,-3.10169,-1.09933,-1.27168,-1.4647,-1.16855,-1.47383,-1.77748,0,-2.1272,-2.50618,-1.17807,-2.83942,-1.89581,-1.63602,-2.47919,-2.29998,-1.66714,-2.03995,-1.7453,-1.34913,-2.58799,-2.39175
-2.12015,-1.95622,-2.09379,-1.07688,-2.21006,-2.72504,-1.78156,-1.1725,-2.43793,-1.18079,-3.57063,-2.1272,0,-1.57329,-2.85515,-2.22057,-3.29395,-1.03621,-3.53197,-3.56244,-3.19753,-3.51721,-0.941568,-2.39504,-1.74578,-0.88265
-2.44259,-2.82096,-2.51091,-1.53699,-1.15189,-3.14803,-2.60221,-1.71659,-3.11584,-1.87605,-4.00219,-2.50618,-1.57329,0,-3.08272,-1.15836,-2.97108,-1.58907,-2.8797,-3.05332,-3.86782,-3.19908,-1.61986,-3.19755,-0.807592,-1.44323
-1.17367,-1.84851,-1.21621,-2.27432,-3.60182,-0.951357,-1.82921,-2.12144,-1.39221,-2.14627,-1.31717,-1.17807,-2.85515,-3.08272,0,-3.27855,-1.54492,-2.30946,-2.24223,-1.96731,-1.53415,-1.60957,-2.43974,-1.64949,-3.12795,-3.12201
-2.75423,-3.36326,-2.86304,-2.07011,-0.922498,-3.44432,-3.14023,-2.24331,-3.54584,-2.4363,-4.25128,-2.83942,-2.22057,-1.15836,-3.27855,0,-2.85025,-2.14422,-2.54867,-2.80436,-4.25152,-3.06195,-2.21137,-3.68473,-1.01449,-2.08774
-1.82138,-2.83544,-1.96133,-2.67516,-3.23417,-1.9179,-2.73809,-2.61193,-2.43992,-2.73601,-2.21401,-1.89581,-3.29395,-2.97108,-1.54492,-2.85025,0,-2.75042,-1.21632,-0.981529,-2.65435,-0.82053,-2.9109,-2.73623,-2.92628,-3.46668
-1.62299,-1.64069,-1.61059,-0.74521,-2.23888,-2.2095,-1.45928,-0.810228,-2.00218,-0.885401,-3.0369,-1.63602,-1.03621,-1.58907,-2.30946,-2.14422,-2.75042,0,-3.04539,-3.03998,-2.7344,-2.96422,-0.782125,-2.01368,-1.73244,-1.22435
-2.38416,-3.45564,-2.54724,-2.95477,-2.93743,-2.6386,-3.31761,-2.95452,-3.14407,-3.1233,-3.01359,-2.47919,-3.53197,-2.8797,-2.24223,-2.54867,-1.21632,-3.04539,0,-0.925065,-3.4521,-1.26123,-3.20621,-3.43745,-2.77754,-3.6302
-2.21412,-3.2771,-2.36885,-2.95536,-3.19842,-2.36718,-3.16181,-2.92299,-2.90321,-3.07166,-2.66099,-2.29998,-3.56244,-3.05332,-1.96731,-2.80436,-0.981529,-3.03998,-0.925065,0,-3.13719,-0.985337,-3.20345,-3.20482,-2.97417,-3.69799
-1.74304,-1.64174,-1.6492,-2.74478,-4.51917,-1.23887,-1.77046,-2.53256,-1.17912,-2.4453,-1.16329,-1.66714,-3.19753,-3.86782,-1.53415,-4.25152,-2.65435,-2.7344,-3.4521,-3.13719,0,-2.69855,-2.81137,-1.25018,-3.97086,-3.52493
-1.96971,-2.98546,-2.10662,-2.88965,-3.4522,-1.99531,-2.8998,-2.81885,-2.54854,-2.93822,-2.20151,-2.03995,-3.51721,-3.19908,-1.60957,-3.06195,-0.82053,-2.96422,-1.26123,-0.985337,-2.69855,0,-3.12617,-2.85226,-3.15122,-3.69604
-1.73824,-1.66399,-1.71502,-0.83345,-2.27901,-2.31882,-1.48721,-0.886241,-2.07221,-0.910272,-3.14818,-1.7453,-0.941568,-1.61986,-2.43974,-2.21137,-2.9109,-0.782125,-3.20621,-3.20345,-2.81137,-3.12617,0,-2.05989,-1.77512,-1.1404
-1.43321,-0.98513,-1.30269,-2.04124,-3.89421,-1.30574,-1.10472,-1.84063,-0.871302,-1.72659,-1.73876,-1.34913,-2.39504,-3.19755,-1.64949,-3.68473,-2.73623,-2.01368,-3.43745,-3.20482,-1.25018,-2.85226,-2.05989,0,-3.32875,-2.71435
-2.51749,-2.96716,-2.59839,-1.67284,-1.03122,-3.22278,-2.74618,-1.85172,-3.22977,-2.02289,-4.06676,-2.58799,-1.74578,-0.807592,-3.12795,-1.01449,-2.92628,-1.73244,-2.77754,-2.97417,-3.97086,-3.15122,-1.77512,-3.32875,0,-1.61347
-2.37533,-2.26225,-2.36253,-1.24929,-2.0239,-3.01719,-2.07777,-1.38401,-2.7503,-1.41993,-3.87936,-2.39175,-0.88265,-1.44323,-3.12201,-2.08774,-3.46668,-1.22435,-3.6302,-3.69799,-3.52493,-3.69604,-1.1404,-2.71435,-1.61347,0
